status,homepro_name,homepro_brand,homepro_url,expected_twd_name,expected_twd_url,matched_twd_name,matched_twd_url,confidence
NOT_FOUND,เขาควายทั่วไป SOLEX 1704 SN สีสเตนเลส,SOLEX,https://www.homepro.co.th/p/1035756,มือจับก้านโยกห้องทั่วไปซิงค์พรีเมียมจานสี่เหลี่ยม SOLEX รุ่น 1704 SN สีสเตนเลสด้าน,https://www.thaiwatsadu.com/th/sku/60306162,,,0
NOT_FOUND,เขาควายห้องน้ำ COLT LITE 1815BT-SN สีซาติน,COLT LITE,https://www.homepro.co.th/p/1201878,มือจับก้านโยกห้องน้ำพรีเมียมจานกลมสเตนเลส 304 COLT รุ่น 1815 สีซาตินนิกเกิล,https://www.thaiwatsadu.com/th/sku/60322031,,,0
NOT_FOUND,สว่านกระแทกไร้สาย PUMPKIN NF-13IDBLI 50260 20 โวลต์,PUMPKIN,https://www.homepro.co.th/p/1183909,สว่านกระแทกไร้สาย 20 โวลต์ Brushless PUMPKIN รุ่น INF-13IMDB-202K (50260) (รวมแบต 2 Ah x 2),https://www.thaiwatsadu.com/th/sku/60353278,,,0
NOT_FOUND,สายเชื่อม ARCTECH 35SQ800/10M 35 ตร.ม. 10 ม. สีส้ม,ARCTECH,https://www.homepro.co.th/p/1131094,"สายเชื่อมทองแดง (ตัดขายเป็นเมตร) TOSE TURBO รุ่น 1,000 เส้น ขนาด 35 ตร.มม. สีส้ม",https://www.thaiwatsadu.com/th/sku/60161793,,,0
NOT_FOUND,สายเชื่อม ARCTECH 50SQ/1300/20M 50 ตร.ม. 20 ม. สีดำ,ARCTECH,https://www.homepro.co.th/p/1131093,"สายเชื่อมทองแดง (ตัดขายเป็นเมตร) PROTON รุ่น 1,200 เส้น ขนาด 50 ตร.มม. สีดำ",https://www.thaiwatsadu.com/th/sku/60161794,,,0
NOT_FOUND,เส้นเอ็น KING LAIKER NO.80,KING LAIKER,https://www.homepro.co.th/p/1128895,สายเอ็นสะท้อนแสง (หัวสิงห์) SPOA ขนาด 0.8 มม. x 35 เมตร สีเขียว,https://www.thaiwatsadu.com/th/sku/60310251,,,0
NOT_FOUND,เส้นเอ็น KING LAIKER NO.70,KING LAIKER,https://www.homepro.co.th/p/1128890,สายเอ็นสะท้อนแสง (หัวสิงห์) SPOA ขนาด 0.7 มม. x 65 เมตร สีเขียว,https://www.thaiwatsadu.com/th/sku/60310250,,,0
NOT_FOUND,อะคริลิกซีลแลนท์ BESBOND 300 มล. สีขาว,BESBOND,https://www.homepro.co.th/p/265159,อะคริลิกยาแนว BESBOND รุ่น GBA001AM01F ขนาด 300 มล. สีขาว,https://www.thaiwatsadu.com/th/sku/60161012,,,0
NOT_FOUND,อะไหล่ลูกกลิ้งอะครีลิค MATALL 4 นิ้ว,MATALL,https://www.homepro.co.th/p/1181384,อะไหล่ลูกกลิ้งทาสี AT INDY รุ่น C30104-10 ขนาด 4 นิ้ว,https://www.thaiwatsadu.com/th/sku/60164369,,,0
NOT_FOUND,ประแจอเนกประสงค์ HACHI 9-32 มม.,HACHI,https://www.homepro.co.th/search?q=%E0%B8%AD%E0%B8%B0%E0%B9%84%E0%B8%AB%E0%B8%A5%E0%B9%88%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%81%E0%B8%A5%E0%B8%B4%E0%B9%89%E0%B8%87%E0%B8%97%E0%B8%B2%E0%B8%AA%E0%B8%B5+HACHI+,อะไหล่ลูกกลิ้งทาสี HACHI ขนาด 4 นิ้ว สีดำ - ส้ม,https://www.thaiwatsadu.com/th/sku/60270102,,,0
NOT_FOUND,อ่างเปลผสมปูนทรงเหลี่ยม W.PLASTIC 230 ลิตร,W.PLASTIC,https://www.homepro.co.th/p/1120224,อ่างเปลผสมปูนทรงสี่เหลี่ยม ช่างมือโปร ขนาด 240 ลิตร สีดำ,https://www.thaiwatsadu.com/th/sku/60296351,,,0
NOT_FOUND,อ่างเปลผสมปูนทรงเหลี่ยม W.PLASTIC 230 ลิตร สีฟ้า,W.PLASTIC,https://www.homepro.co.th/p/1115513,อ่างเปลผสมปูนทรงสี่เหลี่ยม ช่างมือโปร ขนาด 240 ลิตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60309331,,,0
NOT_FOUND,อ่างเปลผสมปูนไนลอน W.PLASTIC 220 ลิตร สีฟ้า,W.PLASTIC,https://www.homepro.co.th/p/1126644,อ่างเปลผสมปูนไนล่อน ช่างมือโปร ขนาด 200 ลิตร สีดำ,https://www.thaiwatsadu.com/th/sku/60192259,,,0
NOT_FOUND,เครื่องฉีดน้ำ ZINSANO AD1101 (INDUCTION MOTOR) 110 บาร์ 1400 วัตต์,ZINSANO,https://www.homepro.co.th/p/1135512,"เครื่องฉีดน้ำแรงดันสูง (Induction Motor) 110 บาร์ 1,400 วัตต์ ZINSANO รุ่น AD1101",https://www.thaiwatsadu.com/th/sku/60316456,,,0
NOT_FOUND,เครื่องเจียร HYUNDAI HD-165 4 นิ้ว 1100 วัตต์,HYUNDAI,https://www.homepro.co.th/p/1231289,"เครื่องเจียรสวิตซ์ท้าย 4 นิ้ว 1,100 วัตต์ HYUNDAI รุ่น HD-165",https://www.thaiwatsadu.com/th/sku/60375402,,,0
NOT_FOUND,เครื่องเชื่อม INVERTER ROWEL RW-WM-ARC-180G,ROWEL,https://www.homepro.co.th/p/1189953,เครื่องเชื่อม ROWEL รุ่น RW-ARC-180G กำลัง 180 แอมป์ สีส้ม,https://www.thaiwatsadu.com/th/sku/60359177,,,0
NOT_FOUND,กระดาษกาวย่น 3M 24 มม.x25หลา,3M,https://www.homepro.co.th/p/274114,เทปกระดาษกาวย่น SCOTCH รุ่น XT002077672 ขนาด 24 มม. x 25 หลา สีขาว,https://www.thaiwatsadu.com/th/sku/60121671,,,0
NOT_FOUND,เทปกาวบิทูเมน SISTA 0.1X10 ม. สีดำ,SISTA,https://www.homepro.co.th/p/1058091,เทปกาวบิทูเมนกันรั่วซึม SISTA รุ่น 1479818 ขนาด 10 ซม. x 10 ม. สีเทา,https://www.thaiwatsadu.com/th/sku/60267484,,,0
NOT_FOUND,เครื่องเซาะร่อง MAKITA M3600B 1/2 นิ้ว 1650 วัตต์,MAKITA,https://www.homepro.co.th/p/1159025,"เร้าเตอร์ 1,650 วัตต์ MAKITA รุ่น M011-M3600B",https://www.thaiwatsadu.com/th/sku/60329275,,,0
NOT_FOUND,เลเซอร์ เครื่องวัดระดับเลเซอร์ PUMPKIN 10M อุปรกรณ์เสริมครบชุด,PUMPKIN,https://www.homepro.co.th/p/1104883,เลเซอร์วัดระดับแสงสีเขียว 5 เส้นพร้อมขาตั้งและอุปกรณ์ครบชุด PUMPKIN รุ่น Osram PTT-LSG5TL (28270),https://www.thaiwatsadu.com/th/sku/60331376,,,0
NOT_FOUND,เลเซอร์วัดระดับแสงเขียว HI-TOP LS-12LG 12 เส้น,HI-TOP,https://www.homepro.co.th/p/1231112,เลเซอร์วัดระดับแสงสีเขียวแท้ 12 เส้นพร้อมขาตั้ง HI-TOP รุ่น LS-12LG สีเขียว - ดำ,https://www.thaiwatsadu.com/th/sku/60339929,,,0
NOT_FOUND,แท่นชาร์จ DEWALT DCB1104-B1 12-20 โวลต์ Max 4 แอมป์,DEWALT,https://www.homepro.co.th/p/1228215,แท่นชาร์จแบตเตอรี่ DEWALT รุ่น DCB1104-B1 กำลัง 12 - 20 โวลต์ (Max 4A) สีเหลือง - ดำ,https://www.thaiwatsadu.com/th/sku/60381340,,,0
NOT_FOUND,โพลียูรีเทนกันซึม BESBOND SUPER PU WATERPROOF 20 กก. สีเทา,BESBOND,https://www.homepro.co.th/p/1174870,โพลียูรีเทนทากันน้ำซึมดาดฟ้า หลังคาสูตรน้ำ 20 กก. BESBOND รุ่น GBS00BAM00O สีเทา,https://www.thaiwatsadu.com/th/sku/60344914,,,0
NOT_FOUND,ใบตัดเหล็ก SUMO FAST CUT DOUBLENET 4 นิ้ว 1X16 มม.,SUMO,https://www.homepro.co.th/p/1131870,ใบตัด SUMO รุ่น Fast Cut ขนาด 4 นิ้ว สีดำ,https://www.thaiwatsadu.com/th/sku/60385997,,,0
NOT_FOUND,ใบตัดไฟเบอร์ตัดเหล็ก 14 นิ้ว 350 มม.,HomePro,https://www.homepro.co.th/p/1181685,ใบตัดเหล็ก 14 นิ้ว PUMPKIN รุ่น 23105 ขนาด 355 x 3 x 25.4 มม.,https://www.thaiwatsadu.com/th/sku/60142786,,,0
NOT_FOUND,ใบมีดคัตเตอร์ PUMPKIN 13101 18 มม.,PUMPKIN,https://www.homepro.co.th/p/273982,ใบมีดคัตเตอร์ PUMPKIN รุ่น 13101-R-105L ขนาด 18 มม. (แพ็ก 6 ใบ) สีสเตนเลส,https://www.thaiwatsadu.com/th/sku/60142760,,,0
