status,homepro_name,homepro_brand,homepro_url,homepro_price,expected_twd_name,expected_twd_url,expected_twd_price,matched_twd_name,matched_twd_url,confidence
NOT_FOUND,ยาแนวโพลีเมอร์อุดรอย SISTA 380 มล. สีน้ำตาล,SISTA,https://www.homepro.co.th/p/1120200,179.0,เอ็มเอสโพลีเมอร์ SISTA รุ่น 190280 ขนาด 380 มล. สีน้ำตาล,https://www.thaiwatsadu.com/th/sku/60318492,178.0,,,0
NOT_FOUND,แผ่นตัดเหล็ก BOSCH 4 นิ้วx1.2 MM,BOSCH,https://www.homepro.co.th/p/1116037,15.0,ใบตัดเหล็ก 4 นิ้ว BOSCH รุ่น EcocuttingDiscfor ขนาด 105 x 1.2 x 16 มม.,https://www.thaiwatsadu.com/th/sku/60311850,15.0,,,0
NOT_FOUND,กระดาษเช็ดหน้า KLEENEX FLORAL 135 แผ่น แพ็ค3,KLEENEX,https://www.homepro.co.th/p/1098202,135.0,กระดาษเช็ดหน้า คลีเน็กซ์ รุ่น ฟลอรัล 135 แผ่น (แพ็ก 3 กล่อง),https://www.thaiwatsadu.com/th/sku/60300499,133.0,,,0
NOT_FOUND,ถาดกาวดักหนูพร้อมกาวสำเร็จรูป ARS 100g,ARS,https://www.homepro.co.th/p/252978?lang=th&gad_source=1&gclid=CjwKCAjw8rW2BhAgEiwAoRO5rEBGlk1It8JSXewZA51YWDCgT8QGynW2DT653XfNtChHMph23wZOuRoCmJAQAvD_BwE,49.0,กาวดักหนู อาท แร็ทกลู ARS ขนาด 100 กรัม,https://www.thaiwatsadu.com/th/sku/60210490,58.0,,,0
NOT_FOUND,ชุดอุปกรณ์ทำความสะอาด BE MAN VALUE SPIN,BE MAN,https://www.homepro.co.th/p/1145338,890.0,ชุดถังปั่นพร้อมด้าม แวลู่ BE MAN รุ่น A123111 ขนาด 7 ลิตร สีเหลือง - เทา,https://www.thaiwatsadu.com/th/sku/60266229,890.0,,,0
NOT_FOUND,มีดโกน ด้ามยาว GILLETTE MACH 3 SENSITIVE NEW LOOK 1 ด้าม,GILLETTE,https://www.homepro.co.th/p/1070591,299.0,ด้ามมีดโกนหนวด ยิลเล็ตต์ รุ่นมัคทรีเซนซิทิฟ สีเขียว,https://www.thaiwatsadu.com/th/sku/60286526,298.0,,,0
NOT_FOUND,ถังขยะเหลี่ยมขาเหยียบ มีล้อ MODERN 85L สีเบจ,MODERN,https://www.homepro.co.th/p/262485,1119.0,ถังขยะแบบเหยียบเปิดฝา MODERN รุ่น 85 L ขนาด 85 ลิตร สีเทา,https://www.thaiwatsadu.com/th/sku/60147693,990.0,,,0
NOT_FOUND,ชุดอุปกรณ์ถังปั่นพร้อมไม้ม็อบ SWASH TURBO สีฟ้า,SWASH,https://www.homepro.co.th/p/1018305,1490.0,ชุดถังปั่นพร้อมไม้ม็อบ 4 ลิตร SWASH รุ่น เทอร์โบ พลัส 5594Y24 สีน้ำเงิน,https://www.thaiwatsadu.com/th/sku/60409314,980.0,,,0
NOT_FOUND,ทัพพีพลาสติก MYPAN,MYPAN,https://www.homepro.co.th/p/1012317,50.0,ทัพพีพลาสติก 8.5 นิ้ว KING FISHER รุ่น SP-302 สีขาว,https://www.thaiwatsadu.com/th/sku/60127845,23.0,,,0
NOT_FOUND,"น้ำยาขจัดกลิ่นฆ่าเชื้อพื้นผิวทั่วไป SPACLEAN 1,000ml",SPACLEAN,https://www.homepro.co.th/p/1106559,299.0,น้ำยาฆ่าเชื้อแบคทีเรีย-ดับกลิ่น สปาคลีน HM ขนาด 1000 มล. สีชมพู กลิ่นบลอสซั่ม อะโรม่า,https://www.thaiwatsadu.com/th/sku/60306975,222.0,,,0
NOT_FOUND,"น้ำยาทำความสะอาดพื้น SPACLEAN 1,200 มล. VANDA FRESH",SPACLEAN,https://www.homepro.co.th/p/1084831,120.0,"น้ำยาถูพื้น SPACLEAN ขนาด 1,200 มล. สีม่วง กลิ่นแวนด้าเฟรช",https://www.thaiwatsadu.com/th/sku/60293985,62.0,,,0
NOT_FOUND,น้ำยาทำความสะอาดพื้นผิวทั่วไป MAGICLEAN 750ml LILY BOUQUET,MAGICLEAN,https://www.homepro.co.th/p/1080055,49.0,น้ำยาถูพื้น ถุงเติม MAGIC CLEAN รุ่น กลิ่นลิลลี่บูเก้ ขนาด 750 มล. สีชมพู,https://www.thaiwatsadu.com/th/sku/60215089,43.0,,,0
NOT_FOUND,น้ำยาล้างจาน SUNLIGHT 750 มล. เลมอน เทอร์โบ,SUNLIGHT,https://www.homepro.co.th/p/1088762,62.0,น้ำยาล้างจาน ซันไลต์เลมอนเพาเวอร์ ขวดปั้ม ขนาด 750 มล. สีเหลือง,https://www.thaiwatsadu.com/th/sku/60302760,68.0,,,0
NOT_FOUND,น้ำยาล้างจานสูตรพลังถ่าน และน้ำส้มควันไม้ เคียงมูล 650 มล.,เคียงมูล,https://www.homepro.co.th/p/1172457,1990.0,น้ำยาล้างจาน สูตรพลังถ่านดูดกลิ่นและน้ำส้มควันไม้ KIENGMOOL รุ่น KM-HC-BWDW5M ขนาด 650 มล. สีดำ,https://www.thaiwatsadu.com/th/sku/60365300,119.0,,,0
NOT_FOUND,น้ำหอมปรับอากาศ FARCENT 250ml SWEET STRAWBERRY,FARCENT,https://www.homepro.co.th/p/1163060,89.0,น้ำหอม FARCENT รุ่นไฮทีซีรีย์ AA2891 P กลิ่นสวีทสตอเบอร์ลี่ ขนาด 250 มล. สีชมพู,https://www.thaiwatsadu.com/th/sku/60329907,89.0,,,0
NOT_FOUND,สเปรย์กำจัดแมลง ARS JETGOLD 600 มล.,ARS,https://www.homepro.co.th/p/1074216,99.0,สเปรย์กำจัดแมลงสาบ ยุง แมลงคลานเล็กๆ อาทเจ็ทโกลด์ ARS ขนาด 600 มล. สีทอง,https://www.thaiwatsadu.com/th/sku/60210487,69.0,,,0
NOT_FOUND,สเปรย์ปรับอากาศ FARCENT 320ml CHERRY BLOSSOM,FARCENT,https://www.homepro.co.th/p/1152115,59.0,สเปรย์น้ำหอมปรับอากาศฟาร์เซ็นท์ รุ่น AA109 R ขนาด 320 มล. สีเขียว กลิ่นบลอสซั่ม,https://www.thaiwatsadu.com/th/sku/60324915,73.0,,,0
NOT_FOUND,รีฟิลเครื่องพ่นปรับอากาศ FARCENT 300ml LAVENDER,FARCENT,https://www.homepro.co.th/p/181695,109.0,สเปรย์ปรับอากาศ กลิ่นลาเวนเดอร์ ฟาร์เซ็นท์ รุ่น SP-0052V ขนาด 300 มล. สีม่วง,https://www.thaiwatsadu.com/th/sku/60289960,102.0,,,0
NOT_FOUND,สเปรย์ไล่หนู GREENHOUSE 300 มล.,GREENHOUSE,https://www.homepro.co.th/p/1241243?lang=th&gad_source=1&gclid=Cj0KCQjwrp-3BhDgARIsAEWJ6Sw9yO7igjgXPFzR4x9jf-b9j6TXcrTUThTx0DHLZHtkXMvakI6xWigaAntSEALw_wcB,118.0,สเปรย์ไล่หนู กรีนเฮ้าส์ ความจุ 300 มล. สีเขียว,https://www.thaiwatsadu.com/th/sku/60364279,100.0,,,0
NOT_FOUND,อะไหล่ผ้าม็อบไมโครไฟเบอร์หัวสามเหลี่ยม SWASH 15 นิ้ว แพ็กคู่,SWASH,https://www.homepro.co.th/p/1091608,439.0,อะไหล่ผ้าม๊อบถังปั่นสปินม๊อบแป้นสามเหลี่ยม SWASH รุ่น 011Y23 (แพ็ก 2 ชิ้น),https://www.thaiwatsadu.com/th/sku/60389076,388.0,,,0
NOT_FOUND,เจลทำความสะอาดสุขภัณฑ์เป็ด38g LAVENDER,เป็ด,https://www.homepro.co.th/p/1161883,59.0,เจลติดโถสุขภัณฑ์ ลาเวนเดอร์ เป็ด เฟรชดิสก์ ขนาด 38 กรัม สีม่วง,https://www.thaiwatsadu.com/th/sku/60341016,116.0,,,0
NOT_FOUND,เจลปรับอากาศ FARCENT PASSIONATE ROSE 200 กรัม แพ็ก 2 แถม 1,FARCENT,https://www.homepro.co.th/p/1074732,169.0,เจลเซ็นท์เด็ด กลิ่นกุหลาบ FARCENT AA12513P ขนาด 200 กรัม (แพ็ค 3 ชิ้น) สีชมพู,https://www.thaiwatsadu.com/th/sku/60271784,175.0,,,0
NOT_FOUND,เกล็ดขจัดท่อตัน MR.MUSCLE 50g,MR.MUSCLE,https://www.homepro.co.th/p/253080,59.0,เม็ดขจัดท่อตัน ซอง MR.MUSCLE ขนาด 50 กรัม สีส้ม,https://www.thaiwatsadu.com/th/sku/60210292,53.0,,,0
NOT_FOUND,ที่แขวนอเนกประสงค์ PLIM HATO สีธรรมชาติ/น้ำตาล,PLIM,https://www.homepro.co.th/p/1241224,1290.0,เสาแขวนผ้าไม้ยางพารา ATHOME รุ่น AT2024002 ขนาด 38 x 38 x 180 ซม. สีธรรมชาติ,https://www.thaiwatsadu.com/th/sku/60407594,980.0,,,0
NOT_FOUND,กล้องวงจรปิด SMART MINI WIFI WATASHI WIOT1046 2 ล้านพิกเซล,WATASHI,https://www.homepro.co.th/p/1261662,649.0,กล้องสมาร์ทมินิ Wi-Fi 2MP WATASHI รุ่น WIOT1046 สีขาว,https://www.thaiwatsadu.com/sku/60415215,648.0,,,0
NOT_FOUND,ตู้คอนซูมเมอร์ยูนิต 16 ช่อง BTICINO BTCN16,BTICINO,https://www.homepro.co.th/p/248685,2131.0,ตู้คอนซูเมอร์ยูนิต 16 ช่อง Btplug BTICINO รุ่น Btcn16 สีขาว,https://www.thaiwatsadu.com/th/sku/60124399,1980.0,,,0
NOT_FOUND,ถ่านธรรมดา PANASONIC AAA R03NT แพ๊ค 4 ก้อน สีดำ,PANASONIC,https://www.homepro.co.th/p/1157728,67.0,ถ่านไฟฉาย NEO PANASONIC รุ่น R03NT/4SL AAA (แพ็ค 4 ชิ้น) สีดำ,https://www.thaiwatsadu.com/th/sku/60285541,68.0,,,0
NOT_FOUND,ปลั๊กยางตัวผู้ 2 ขากลม SOKAWA S-308,SOKAWA,https://www.homepro.co.th/p/1199219,7.0,ปลั๊กยางทองเหลือง 2 ขากลมมีห่วง SOKAWA รุ่น S-308 สีดำ,https://www.thaiwatsadu.com/th/sku/60365385,23.0,,,0
NOT_FOUND,รางเดินสายไฟฟ้า UPVC HACO 25X16 มม. 2 ม. สีขาว,HACO,https://www.homepro.co.th/p/1274489,73.0,รางเดินสายไฟฟ้า HACO รุ่น ER-820 ยาว 2 เมตร สีขาว,https://www.thaiwatsadu.com/th/sku/60114263,73.0,,,0
NOT_FOUND,สายไฟ THW IEC01 BCC 1x1.5 ตร.มม. 100 ม. สีฟ้า,BCC,https://www.homepro.co.th/p/1018364,790.0,สายไฟ 60227 IEC 01 (THW) 1 x 1.5 ตร.มม. BCC ยาว 100 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60144681,698.0,,,0
NOT_FOUND,หลอด LED EVE A80 DAY LIGHT 18 วัตต์ E27,EVE,https://www.homepro.co.th/p/1100906,138.0,หลอดไฟ LED 18 วัตต์ Daylight EVE LIGHTING รุ่น A80 E27,https://www.thaiwatsadu.com/th/sku/60308291,138.0,,,0
NOT_FOUND,หลอด LED RACER G45 4 วัตต์ WW E27 Racer,RACER,https://www.homepro.co.th/p/1066675,58.0,หลอดไฟ LED 4 วัตต์ Warm White RACER รุ่น KATIE LED G45 BULB,https://www.thaiwatsadu.com/th/sku/60260156,58.0,,,0
NOT_FOUND,เมนเซอร์กิตเบรกเกอร์ 63 แอมป์ 1 เฟส SCHNEIDER รุ่น VSC 10T,SCHNEIDER,https://www.homepro.co.th/p/176387,1099.0,เมนเบรกเกอร์ SQUARE D รุ่น QO263VSC10T 2 Pole 63A 10KA สีดำ,https://www.thaiwatsadu.com/th/sku/60015551,1043.0,,,0
NOT_FOUND,หลอด LED RACER MAGNET ULTRA WIDE HIGH LUMEN 24 วัตต์ DAYLIGHT,RACER,https://www.homepro.co.th/p/1168411,215.0,แผงไฟเพดานกลมเซ็ต LED 24.5 วัตต์ Daylight RACER รุ่น ULTRA WIDE,https://www.thaiwatsadu.com/th/sku/60335233,208.0,,,0
NOT_FOUND,รางนีออนกันฝน LED LAMPTAN TRI-PROOF SET 1X10 วัตต์ DAYLIGHT,LAMPTAN,https://www.homepro.co.th/p/1251997?lang=th&gad_source=1&gad_campaignid=17611471329&gbraid=0AAAAADDk-KWMNemHGKjLqItcK7qWFjDOl&gclid=Cj0KCQjwgIXCBhDBARIsAELC9Zi-JjwGZz-TWRpHhPexkNSSCCJcQWayU32EOjI7oO-0jQQ3uiFYj_MaApiLEALw_wcB,389.0,โคมกันน้ำกันฝุ่น IP65 LED-T8 1x10W Daylight LAMPTAN รุ่น LYN GUARD 1x10W/DL,https://www.thaiwatsadu.com/th/sku/60404653,389.0,,,0
NOT_FOUND,ดาวน์ไลท์ LED HI-TEK HFLEPSS12D 6 นิ้ว 12 วัตต์ DAYLIGHT สีขาว,HI-TEK,https://www.homepro.co.th/p/1080479,249.0,โคมดาวน์ไลท์ติดลอยเหลี่ยม 4 นิ้ว LED 12W Daylight HI-TEK รุ่น ECO HFLEPSS12D สีขาว,https://www.thaiwatsadu.com/th/sku/60272535,238.0,,,0
NOT_FOUND,ดาวน์ไลท์ LED HI-TEK HFLEPSS18D 8 นิ้ว 18 วัตต์ DAYLIGHT สีขาว,HI-TEK,https://www.homepro.co.th/p/1080575,299.0,โคมดาวน์ไลท์ติดลอยเหลี่ยม 6 นิ้ว LED 18W Daylight HI-TEK รุ่น ECO HFLEPSS18D สีขาว,https://www.thaiwatsadu.com/th/sku/60272537,288.0,,,0
NOT_FOUND,ดาวน์ไลท์ LED EVE PANEL CIRCLE LED 5 นิ้ว 12 วัตต์ DAYLIGHT สีขาว,EVE,https://www.homepro.co.th/p/1048803,208.0,โคมดาวน์ไลท์หน้ากลม 5 นิ้ว LED 12W Daylight EVE LIGHTING รุ่น RD Panel Light 12W DL สีขาว,https://www.thaiwatsadu.com/th/sku/60259050,188.0,,,0
NOT_FOUND,ดาวน์ไลท์ LED EVE PANEL CIRCLE LED 6 นิ้ว 15 วัตต์ DAYLIGHT สีขาว,EVE,https://www.homepro.co.th/p/1048785,238.0,โคมดาวน์ไลท์หน้ากลม 6 นิ้ว LED 15W Daylight EVE LIGHTING รุ่น RD Panel Light 15W DL สีขาว,https://www.thaiwatsadu.com/th/sku/60259052,198.0,,,0
